image_path,label
/content/drive/My Drive/facial_expression_dataset/train/neutral/20682.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/surprise/11047.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/7175.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/11417.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/31269.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/11636.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/17006.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/7194.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/97.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/33323.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/9960.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/4633.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/1635.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/20672.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/34080.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/18485.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/27755.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/5337.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/14996.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/16822.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/35166.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/35081.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/3937.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/4550.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/20962.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/27374.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/28815.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/3089.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/35855.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/30691.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/32341.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/5848.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/18795.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/31359.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/16744.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/27807.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/15290.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/surprise/11111.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/9562.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/22214.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/19080.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/11001.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/9304.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/4928.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/23191.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/15118.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/25024.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/16317.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/32733.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/10064.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/168.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/5993.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/29472.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/18945.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/22591.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/30647.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/sad/9280.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/30027.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/angry/1374.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/22757.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/35741.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/19890.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/surprise/20382.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/surprise/392.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/11553.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/194.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/22809.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/12399.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/31750.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/9361.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/23583.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/surprise/695.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/sad/10488.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/35748.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/11547.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/5635.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/29881.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/10585.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/surprise/34136.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/17401.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/surprise/27820.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/13640.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/14460.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/fear/10867.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/24659.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/645.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/32518.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/10872.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/29567.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/7869.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/7243.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/10496.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/17089.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/16418.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/3643.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/24517.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/22931.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/surprise/12371.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/7341.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/11832.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/5948.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/8972.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/25601.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/29858.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/10645.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/26745.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/14392.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/5763.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/neutral/9349.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/28093.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/27076.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/14450.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/35658.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/25753.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/29969.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/10324.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/surprise/15301.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/34584.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/angry/28779.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/28313.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/6679.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/26353.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/30510.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/30356.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/35352.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/12013.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/23606.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/21646.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/29604.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/neutral/27219.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/23004.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/24215.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/fear/4716.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/32735.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/25325.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/2317.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/2125.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/11584.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/29606.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/21067.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/14053.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/neutral/20769.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/32737.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/9229.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/26877.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/5438.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/10255.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/31309.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/22314.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/28858.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/8336.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/8396.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/26965.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/23285.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/23073.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/6437.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/26199.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/34466.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/22017.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/surprise/18004.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/angry/117.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/surprise/20990.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/neutral/27814.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/neutral/15184.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/happy/144.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/18216.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/5647.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/neutral/3510.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/fear/32121.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/fear/11370.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/sad/21172.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/fear/35708.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/28139.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/angry/7862.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/fear/1034.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/neutral/23284.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/1924.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/neutral/21832.jpg,neutral
/content/drive/My Drive/facial_expression_dataset/train/angry/6442.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/sad/33655.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/1055.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/angry/19055.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/angry/32981.jpg,angry
/content/drive/My Drive/facial_expression_dataset/train/happy/29764.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/24408.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/21796.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/fear/351.jpg,fear
/content/drive/My Drive/facial_expression_dataset/train/happy/20778.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/surprise/18294.jpg,surprise
/content/drive/My Drive/facial_expression_dataset/train/happy/12562.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/happy/25987.jpg,happy
/content/drive/My Drive/facial_expression_dataset/train/sad/24233.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/27248.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/sad/15841.jpg,sad
/content/drive/My Drive/facial_expression_dataset/train/happy/32560.jpg,happy
